ff8dc44f665986569894569dd0b95ea00e68da86	feat(core): name each prompt kind's placeholders and validate a template
6d442e3f4a3376394c36822f13d557414c9dd4ff	feat(store): refuse a briefing naming a placeholder its kind cannot fill in
9f87ffcd7e651e66a64ffbf5755661d72938b9a6	feat(daemon): reject an unfillable placeholder on the prompt write endpoints
bdc5b7ac86cf36192426f24c1ff8ab2e4429fb2f	feat(ui): show the daemon's refusal when a briefing names an unfillable placeholder
77b4240468f4055f7f6eccbbd583a299b38811e6	docs(cli): say which placeholders a briefing may use
26e7b16ca7b49cd084e0159e62bfc5ce0b981ddf	fix(store): retiring a session takes its prompt attention with it
9b05405759b8880791479479ea30cd9f0f9fb633	fix(daemon): sweep up prompt attention left on ended sessions
af913c7016dae04b2e84316477eae8753f5e99c6	feat(ui): show who needs attention on the board, and sharpen the strip rows
14af1423d51fa91c875909afca019e3598cfa6ff	fix(cli): name the task a stuck session was working on
6f4994306234d7154bf19c2bfda929d2c412d73d	test(cli): prove the task fallback shortens a real ulid
8779ac2d4b025c7eec964ce83d9e425d7d7ced98	fix(daemon): a prompt only goes up on a session that is still live
332c44a5327cc789805e15e6bd2ea4c7a1cf095b	fix(ui): the profiles role tab and the expanded row live in the URL
0ba4d167317dbdc56acc238f04f501e6ee176008	fix(ui): the session view's tab lives in the URL
7968d9f8a734ae9f484b26de4caacdd7014b2222	fix(ui): a closing session panel takes its tab with it
18be661fd8144da50804dc0c872aadd43e8be87e	test(ui): cover the session view's tab param
f038b13e70bc94b82878ea4f6db5ad5359e5a8d5	fix(ui): every sidebar screen is in the palette and on a chord
6d925ccad8073a6a0b6e0c9f1ae16c6b14d79ff8	feat(ui): a repository in a goal panel leads to its registration
f3283479af614fdb912d27dd733e8a7d266f2033	feat(ui): the repositories table copies its path and base branch
b25d5b899dd5c1cf39895fd0cf95ae87b5e92f5b	refactor(ui): the profile panel shows prompts, the dialog edits them
3114bb0f523710bdc621bb1f8dfd652fd5d7977c	feat(ui): the goal thread links its sessions, and its drill-down shortens ids
b88018e97121a63fdcf4056237e81c6e01a526a1	feat(ui): a form dialog asks before discarding what was typed into it
eae6df2fbf9ad465966693c70c757ab990383dd8	test(ui): cover the task form's dismissal, preselected profiles included
df585e7ef069081208f7cf844887155fd1c0ed7f	test(ui): pin that saving a dirty form closes it without asking
cc6628ed7f3d0b66f7c6ffa8aef75f78f7ba0cbc	fix(ui): the agents table says how many it has, and when it has none
b2bac45c77833f9b0c403c93a20db2bc891a6582	fix(ui): retry a task on the click, like resuming a session
5a9b8aec97c00022fa3e2fa17a5513b3e8752722	feat(ui): a profile name links to the profile instead of copying its id
fa60013424b3e07059156a4a7a900aae328b250f	refactor(ui): one shared <When>, on one shared clock, with a real tooltip
ad364c49c1069a2800559c3f778a21b8bff38e9d	test(ui): pin the timestamp ticking and its keyboard reach
9593f8369dd076e3eb6fc5424fea5c0ca6393f7a	fix(prompts): name the MCP tools as such in the default system prompts
5fbc7c731734e31464bff5805b83bb2ecd5f70a9	feat(cli): filter goal ls by status
2cac20ab54bc01f9f820abee1883af9f2c33a780	feat(cli): filter session ls by role
05c244bbc89718434a92b81fa898ebd918d80eae	feat(ui): remember the sessions screen's two filters
02baf6782aaa43f626e70d95639eeab33f1d9edd	feat(ui): put the sessions filters back where the screen was left
21986f20157118bc7b2464ef2a56ac2d5fbd11de	fix(ui): land the select popup on the pixel grid
bf8d96fd9591bba9c1de7edd0421e08e6cb5bf0f	fix(ui): center dialogs in layout so they stop being blurry
c26504db84420b7d72790c5ab29df61bdaa2f0d7	chore(ui): verify that sheets and drawers render sharp
03fc82aae956bb621d143083789325b6f84f14a8	fix(store): open the read pool after the migrations, not before
af9b58b5c351287ecf531f2f048cdc0fcc2794cd	feat(store): pin agent_kind and model onto tasks, reviewers and goals
1644096678e5a1189021342c2d1fece52c558f05	fix(daemon): launch and resume sessions from the pin, not the live profile
cb05cbe4fb4d2c0ac895e573825916bffe7f85fd	test(daemon): a profile edit cannot move pinned work
0c1ee3947b6ce91094cbb7b1a025c5881c97b11c	test(daemon): a revive keeps the session's agent and model too
cc844ba0731a9567b135f47d95c3d41f059cedfa	feat(api): carry the pinned agent and model on the task and goal DTOs
26d895fdc1a2df8b01b8a8d23857e6be9a7a69f0	fix(ui): show the pinned agent and model on the task and goal panels
374c198e520d12040d776e7a348257a8b66df62f	fix(daemon): pin the opencode agent, and type resume instructions into the TUI
75779d341cc1d86002fe87c9f9ce725e41cace7b	feat(ui): fold the Ready board column into Pending as a sub-status
91f1679143d40eadf812f12832ab20ef5d47fca5	fix(ui): drop rows from the dialog textareas so empty ones stay small
5aac8011d68cdd7be8b83eae6a69a17ae6181fe1	style(ui): trim the dialog chrome's vertical padding
57f71348ecb47639501a25ff19883a36f8f34184	fix(ui): size the expanded diff modal to the diff, capped at the viewport
2a210e99a3f70b64c257fe99a0705056f80b2e4b	fix(ui): let every dialog hug its content in WebKit
7293bcf8000ea91ed24283ddb128ce5ead6416a3	fix(prompts): merge tasks by squash and fast-forward, not a merge commit
2e7e49cd325311df056b0fed1cd6bbdeaa8929b1	fix(daemon): verify keystroke delivery so nudges and resumes actually submit
ebe5fc61ccaeb1b0023252214836cae1d8e1b85d	feat(daemon): a watchdog for resumed sessions that never start their turn
8bd269af71deb6453481f7f4f121507c4f91da4b	feat(scripts): download verified release binaries by default
